avg_return,success_rate,avg_length,loss,entropy
-68.32669830322266,0.0,121.9375,5.301753520965576,152.85638427734375
-68.51248931884766,0.0,102.84375,4.028246879577637,127.73416900634766
-63.10308837890625,0.0,109.84375,4.304346084594727,136.75259399414062
-79.62265014648438,0.0,105.5625,4.090981483459473,130.79331970214844
-66.14952087402344,0.0,101.875,3.7968263626098633,125.62968444824219
-60.16288757324219,0.0,100.4375,3.889667272567749,123.79698944091797
-55.387001037597656,0.0,101.75,4.004998207092285,125.70792388916016
-53.46171951293945,0.0,114.15625,5.070868968963623,142.80563354492188
-70.49773406982422,0.0,103.84375,4.0672430992126465,128.98016357421875
-61.13335037231445,0.0,100.9375,3.9356882572174072,126.47293090820312
-69.35289764404297,0.0,111.25,4.564571857452393,139.51832580566406
-63.258277893066406,0.0,101.71875,3.9932966232299805,126.82418823242188
-46.19391632080078,0.0,115.53125,5.488720417022705,144.855224609375
-50.14188003540039,0.0,97.375,3.6961841583251953,121.68905639648438
-42.39738082885742,0.0,102.65625,3.9499127864837646,126.53517150878906
-56.49271011352539,0.0,106.875,4.16774845123291,131.32948303222656
-55.41056823730469,0.0,106.5,4.039775371551514,131.19566345214844
-46.23070526123047,0.0,104.625,4.050143718719482,128.5974884033203
-50.91722869873047,0.0,119.5,5.067787170410156,147.94134521484375
-51.715694427490234,0.0,105.53125,4.069009780883789,129.2974090576172
-52.107872009277344,0.0,102.125,3.9626784324645996,124.78453063964844
-45.515037536621094,0.0,103.5,3.8521456718444824,125.78495025634766
-35.47077941894531,0.0,116.53125,5.11373233795166,143.6425018310547
-37.900909423828125,0.0,104.28125,3.9682860374450684,127.77971649169922
-27.969493865966797,0.0,104.75,3.8570895195007324,126.63096618652344
-30.57904052734375,0.0,105.0,4.013104438781738,125.650634765625
-34.14842224121094,0.0,115.75,4.50230598449707,137.410888671875
-43.476890563964844,0.0,122.0,5.1613688468933105,143.0293426513672
-29.06024169921875,0.0,132.8125,5.950037002563477,156.70132446289062
-16.318370819091797,0.0,124.46875,4.71090841293335,145.2602996826172
-28.072589874267578,0.0,126.5625,4.839906215667725,146.2683868408203
-27.476858139038086,0.0,159.5,7.293925762176514,188.8750762939453
-17.13896942138672,0.0,163.59375,8.186301231384277,193.7708282470703
-13.462604522705078,0.0,154.78125,6.222711086273193,180.3709716796875
-10.105652809143066,0.0,146.6875,5.383172035217285,170.2503204345703
-7.396312236785889,0.0,166.09375,7.4452080726623535,194.84521484375
-26.442752838134766,0.0,224.90625,10.7042236328125,265.6518249511719
-12.39193344116211,0.0,178.1875,6.848562240600586,201.79786682128906
-7.961206436157227,0.0,198.84375,8.645262718200684,228.98141479492188
-2.6368210315704346,0.0,270.65625,12.094655990600586,313.222900390625
-4.895223617553711,0.0,252.40625,11.495101928710938,290.65142822265625
-4.6430792808532715,0.0,307.6875,12.735926628112793,358.5150146484375
-22.76382064819336,0.0,301.4375,11.977924346923828,340.01971435546875
-18.563705444335938,0.0,265.5625,11.324403762817383,302.4835205078125
-18.732467651367188,0.0,313.6875,12.96849536895752,360.0545349121094
-21.829971313476562,0.0,279.90625,11.737820625305176,316.9317321777344
-10.673308372497559,0.0,308.71875,13.762031555175781,342.5854797363281
-29.627050399780273,0.0,298.9375,12.863192558288574,334.8826904296875
-13.277914047241211,0.0,314.90625,11.827325820922852,350.50347900390625
-42.84660339355469,0.0,338.0,13.372763633728027,370.4596252441406
-4.043151378631592,0.0,376.5625,14.254312515258789,411.2035827636719
-34.07048797607422,0.0,353.03125,13.927980422973633,385.4023132324219
-14.877403259277344,0.0,356.625,12.697054862976074,387.5953063964844
-37.40711212158203,0.0,400.09375,14.532599449157715,428.3413391113281
-30.209562301635742,0.0,385.6875,14.540749549865723,417.44635009765625
-50.843475341796875,0.0,366.90625,13.798596382141113,393.4669189453125
-25.654321670532227,0.0,379.90625,14.473689079284668,405.65264892578125
-58.153778076171875,0.0,354.9375,13.01205825805664,379.7742919921875
-21.653955459594727,0.0,417.15625,15.041704177856445,447.9027404785156
-59.424137115478516,0.0,364.84375,13.209104537963867,385.58917236328125
-16.34415054321289,0.0,379.40625,13.748431205749512,406.71429443359375
-21.05328369140625,0.0,384.65625,14.267139434814453,403.59765625
-55.69586944580078,0.0,376.8125,13.104776382446289,396.8758239746094
-8.384303092956543,0.0,445.15625,15.33048152923584,473.3439025878906
-27.08724594116211,0.0,414.28125,15.053521156311035,436.38165283203125
15.031035423278809,0.0,426.53125,15.622576713562012,452.7401428222656
-85.23684692382812,0.0,407.8125,14.136448860168457,421.8332214355469
-19.258766174316406,0.0,423.4375,14.953104972839355,442.0944519042969
-25.592775344848633,0.0,415.9375,14.542566299438477,435.8457336425781
-1.8487062454223633,0.0,441.03125,15.048638343811035,459.3672790527344
-32.20085525512695,0.0,392.0,13.797956466674805,402.7117614746094
2.2683801651000977,0.0,409.75,14.401047706604004,424.206298828125
-32.688499450683594,0.0,420.15625,14.662433624267578,435.4725341796875
-36.982967376708984,0.0,375.84375,13.459457397460938,386.7115478515625
-42.187477111816406,0.0,390.0,13.80881404876709,397.6293029785156
-15.359911918640137,0.0,375.65625,13.464733123779297,383.51104736328125
-16.5465030670166,0.0,392.4375,13.948592185974121,401.5447998046875
-14.689027786254883,0.0,318.90625,11.738290786743164,327.0548400878906
-1.1189346313476562,0.0,327.1875,11.82646369934082,334.79937744140625
15.419886589050293,0.0,336.625,12.719679832458496,348.1619873046875
31.48114013671875,0.0,284.6875,10.017868041992188,295.40789794921875
8.788520812988281,0.0,343.8125,12.426432609558105,355.9241638183594
17.561527252197266,0.0,338.46875,13.208700180053711,352.81268310546875
8.748130798339844,0.0,321.5,11.791619300842285,334.0135803222656
9.500436782836914,0.0,323.875,12.546932220458984,337.471923828125
-7.065391540527344,0.0,279.3125,10.386961936950684,288.8651123046875
-8.87533187866211,0.0,299.6875,11.986157417297363,312.251220703125
